50 5.192e-06
1050 0.00175491
2050 0.00660593
3050 0.0142775
4050 0.0252797
5050 0.019994
6050 0.0284026
7050 0.0386119
8050 0.0500308
9050 0.0628798
10050 0.04088
11050 0.048925
12050 0.061957
13050 0.067771
14050 0.083652
15050 0.088405
16050 0.10529
17050 0.118678
18050 0.129025
19050 0.144685
20050 0.081797
21050 0.089885
22050 0.097385
23050 0.107375
24050 0.11611
25050 0.12686
26050 0.137366
27050 0.148
28050 0.154944
29050 0.166636
30050 0.179365
31050 0.191005
32050 0.203987
33050 0.213628
34050 0.229818
35050 0.245136
36050 0.261539
37050 0.269745
38050 0.286783
39050 0.300522
40050 0.162327
41050 0.16927
42050 0.179371
43050 0.186494
44050 0.193586
45050 0.203211
46050 0.216202
47050 0.219951
48050 0.232086
49050 0.24195
50050 0.250562
51050 0.258307
52050 0.271232
53050 0.279801
54050 0.294689
55050 0.299402
56050 0.309669
57050 0.323939
58050 0.331436
59050 0.343855
60050 0.355806
61050 0.368941
62050 0.378531
63050 0.389035
64050 0.406643
65050 0.417866
66050 0.432474
67050 0.449074
68050 0.45154
69050 0.481503
70050 0.483332
71050 0.498311
72050 0.50727
73050 0.523497
74050 0.541021
75050 0.559936
76050 0.565977
77050 0.588582
78050 0.594745
79050 0.6146
80050 0.3194
81050 0.326454
82050 0.334272
83050 0.344627
84050 0.350188
85050 0.36169
86050 0.371455
87050 0.377597
88050 0.384446
89050 0.399374
90050 0.411827
91050 0.410134
92050 0.421906
93050 0.429138
94050 0.438057
95050 0.448396
96050 0.457901
97050 0.466018
98050 0.489468
99050 0.481953
100050 0.496282
