50 4.749e-06
1050 0.00173201
2050 0.00635132
3050 0.0143539
4050 0.0249898
5050 0.0389133
6050 0.0570784
7050 0.0772948
8050 0.0996141
9050 0.125455
10050 0.158904
11050 0.194669
12050 0.230772
13050 0.262944
14050 0.304076
15050 0.358538
16050 0.405019
17050 0.458849
18050 0.509995
19050 0.567316
20050 0.312177
21050 0.346733
22050 0.381608
23050 0.416228
24050 0.453151
25050 0.491749
26050 0.528924
27050 0.579052
28050 0.621651
29050 0.657014
30050 0.70389
31050 0.747092
32050 0.799301
33050 0.843296
34050 0.911753
35050 0.963864
36050 1.00255
37050 1.06744
38050 1.11729
39050 1.17507
40050 0.622914
41050 0.656365
42050 0.691996
43050 0.728362
44050 0.753877
45050 0.789229
46050 0.822475
47050 0.86188
48050 0.906413
49050 0.933017
50050 0.975683
51050 1.01294
52050 1.05011
53050 1.09434
54050 1.13399
55050 1.17501
56050 1.2157
57050 1.2637
58050 1.32868
59050 1.34159
60050 1.4016
61050 1.43818
62050 1.49059
63050 1.53996
64050 1.58811
65050 1.65846
66050 1.70956
67050 1.74069
68050 1.79605
69050 1.86633
70050 1.89564
71050 1.94402
72050 2.01438
73050 2.06321
74050 2.12018
75050 2.19055
76050 2.2589
77050 2.29933
78050 2.36936
79050 2.42429
80050 1.24891
81050 1.28418
82050 1.30593
83050 1.35444
84050 1.36969
85050 1.40214
86050 1.45271
87050 1.47852
88050 1.51472
89050 1.54959
90050 1.58941
91050 1.628
92050 1.65397
93050 1.68571
94050 1.78096
95050 1.74804
96050 1.81079
97050 1.84731
98050 1.87377
99050 1.90679
100050 1.93607
