50 4.172e-06
1050 0.000863219
2050 0.00178155
3050 0.00368677
4050 0.00342966
5050 0.00535791
6050 0.00747063
7050 0.0100662
8050 0.00689197
9050 0.00856781
10050 0.010727
11050 0.014543
12050 0.016673
13050 0.018744
14050 0.020645
15050 0.027152
16050 0.01412
17050 0.015921
18050 0.017523
19050 0.019866
20050 0.021649
21050 0.029228
22050 0.026357
23050 0.029328
24050 0.035165
25050 0.035348
26050 0.037564
27050 0.040679
28050 0.042895
29050 0.044392
30050 0.051166
31050 0.04996
32050 0.028481
33050 0.033523
34050 0.032228
35050 0.034381
36050 0.040165
37050 0.037551
38050 0.040423
39050 0.044999
40050 0.043557
41050 0.045605
42050 0.053814
43050 0.051321
44050 0.057369
45050 0.054448
46050 0.060756
47050 0.059571
48050 0.065703
49050 0.064494
50050 0.069374
51050 0.071587
52050 0.076549
53050 0.076518
54050 0.081785
55050 0.081909
56050 0.085231
57050 0.086553
58050 0.092285
59050 0.0912
60050 0.09786
61050 0.099654
62050 0.106001
63050 0.110349
64050 0.058492
65050 0.062916
66050 0.062787
67050 0.064653
68050 0.067327
69050 0.071797
70050 0.070485
71050 0.076769
72050 0.072092
73050 0.079059
74050 0.07609
75050 0.082153
76050 0.079753
77050 0.085356
78050 0.083999
79050 0.089692
80050 0.090922
81050 0.096866
82050 0.091853
83050 0.102163
84050 0.103167
85050 0.098906
86050 0.104921
87050 0.103469
88050 0.109097
89050 0.112994
90050 0.115553
91050 0.114916
92050 0.11993
93050 0.120644
94050 0.123938
95050 0.127777
96050 0.128119
97050 0.132421
98050 0.131793
99050 0.137302
100050 0.138332
