50 4.627e-06
1050 0.000274366
2050 0.000569701
3050 0.00113765
4050 0.00118635
5050 0.00170935
6050 0.00232325
7050 0.00198302
8050 0.00242317
9050 0.00295351
10050 0.003707
11050 0.004353
12050 0.005043
13050 0.004652
14050 0.004399
15050 0.004824
16050 0.005225
17050 0.00582
18050 0.007161
19050 0.006866
20050 0.008589
21050 0.010042
22050 0.009252
23050 0.009511
24050 0.011827
25050 0.010933
26050 0.008417
27050 0.008372
28050 0.008829
29050 0.009799
30050 0.010222
31050 0.0132
32050 0.011566
33050 0.011329
34050 0.012067
35050 0.013696
36050 0.013529
37050 0.014011
38050 0.018238
39050 0.015371
40050 0.015453
41050 0.016341
42050 0.01758
43050 0.017759
44050 0.021956
45050 0.020333
46050 0.01942
47050 0.021703
48050 0.022733
49050 0.026827
50050 0.023568
51050 0.020777
52050 0.017655
53050 0.018518
54050 0.020484
55050 0.018327
56050 0.019337
57050 0.019149
58050 0.0197
59050 0.020718
60050 0.021848
61050 0.020969
62050 0.023425
63050 0.023208
64050 0.026295
65050 0.023994
66050 0.02407
67050 0.024811
68050 0.026468
69050 0.025682
70050 0.027257
71050 0.027249
72050 0.031293
73050 0.02848
74050 0.029205
75050 0.03017
76050 0.034215
77050 0.031491
78050 0.032231
79050 0.032977
80050 0.033959
81050 0.033482
82050 0.038065
83050 0.035344
84050 0.036752
85050 0.04096
86050 0.037139
87050 0.040299
88050 0.045046
89050 0.039657
90050 0.041706
91050 0.042275
92050 0.044833
93050 0.041883
94050 0.0482
95050 0.043098
96050 0.046193
97050 0.049267
98050 0.0478
99050 0.046808
100050 0.048483
