50 4.824e-06
1050 0.000275364
2050 0.000576319
3050 0.00116164
4050 0.00116974
5050 0.00171823
6050 0.00231454
7050 0.00198738
8050 0.00244759
9050 0.00296792
10050 0.00364
11050 0.004188
12050 0.005196
13050 0.003915
14050 0.004543
15050 0.004789
16050 0.005195
17050 0.005755
18050 0.007243
19050 0.007437
20050 0.007637
21050 0.008796
22050 0.011431
23050 0.009556
24050 0.010409
25050 0.010775
26050 0.009308
27050 0.008868
28050 0.008905
29050 0.009978
30050 0.009798
31050 0.01367
32050 0.010831
33050 0.011389
34050 0.012228
35050 0.012474
36050 0.01372
37050 0.013677
38050 0.017847
39050 0.016404
40050 0.01548
41050 0.017597
42050 0.016936
43050 0.019719
44050 0.023167
45050 0.019341
46050 0.019746
47050 0.022259
48050 0.021128
49050 0.024743
50050 0.022694
51050 0.020601
52050 0.018574
53050 0.017545
54050 0.019223
55050 0.018828
56050 0.018805
57050 0.019257
58050 0.022046
59050 0.02695
60050 0.022076
61050 0.021121
62050 0.023534
63050 0.023732
64050 0.024252
65050 0.024708
66050 0.024195
67050 0.026481
68050 0.026329
69050 0.026267
70050 0.026562
71050 0.02972
72050 0.030257
73050 0.029394
74050 0.028922
75050 0.033131
76050 0.030113
77050 0.031271
78050 0.03159
79050 0.035391
80050 0.032532
81050 0.03364
82050 0.036962
83050 0.034873
84050 0.039603
85050 0.036567
86050 0.036259
87050 0.042795
88050 0.040157
89050 0.038719
90050 0.041914
91050 0.040785
92050 0.040636
93050 0.045828
94050 0.047148
95050 0.044012
96050 0.047644
97050 0.04545
98050 0.048021
99050 0.049274
100050 0.049064
