50 3.816e-06
1050 0.000198185
2050 0.00039496
3050 0.000742928
4050 0.000855739
5050 0.00117426
6050 0.00153612
7050 0.00148718
8050 0.00180865
9050 0.00212627
10050 0.00259
11050 0.002907
12050 0.003425
13050 0.002968
14050 0.0032
15050 0.004054
16050 0.004009
17050 0.00425
18050 0.004595
19050 0.005139
20050 0.005624
21050 0.005718
22050 0.00612
23050 0.006611
24050 0.008356
25050 0.010853
26050 0.007336
27050 0.006568
28050 0.007051
29050 0.007487
30050 0.008694
31050 0.007955
32050 0.008606
33050 0.008574
34050 0.008969
35050 0.012828
36050 0.009731
37050 0.010281
38050 0.010959
39050 0.010853
40050 0.011759
41050 0.011688
42050 0.012699
43050 0.015243
44050 0.013287
45050 0.013328
46050 0.014033
47050 0.014194
48050 0.016312
49050 0.015524
50050 0.022398
51050 0.01491
52050 0.013265
53050 0.015693
54050 0.016137
55050 0.016883
56050 0.016201
57050 0.014931
58050 0.016528
59050 0.016048
60050 0.016239
61050 0.02085
62050 0.01693
63050 0.018255
64050 0.020788
65050 0.018507
66050 0.021237
67050 0.019401
68050 0.019924
69050 0.019685
70050 0.020318
71050 0.025681
72050 0.021731
73050 0.021236
74050 0.021781
75050 0.022376
76050 0.026647
77050 0.02391
78050 0.024774
79050 0.02475
80050 0.026599
81050 0.024832
82050 0.024688
83050 0.025441
84050 0.028058
85050 0.026914
86050 0.0272
87050 0.029
88050 0.030991
89050 0.028462
90050 0.029007
91050 0.029038
92050 0.033815
93050 0.032808
94050 0.031796
95050 0.034383
96050 0.031688
97050 0.031873
98050 0.035305
99050 0.0332
100050 0.032918
